LPM,AREA,POINT_ID,EASTING-X,NORTHING-Y,LATITUDE,LONGITUDE,DESCRIPTION
280,9.453,23,316374,1616270.18,14.613524,79.295215,Gramakantam
280,9.453,24,316375.64,1616288.97,14.613694,79.295229,Gramakantam
280,9.453,25,316387.6,1616330.42,14.61407,79.295337,Gramakantam
280,9.453,26,316364.73,1616352.92,14.614272,79.295123,Gramakantam
280,9.453,27,316391.45,1616363.81,14.614372,79.29537,Gramakantam
280,9.453,28,316393.12,1616382.93,14.614545,79.295384,Gramakantam
280,9.453,29,316370.99,1616386.64,14.614577,79.295179,Gramakantam
280,9.453,30,316371.6,1616393.66,14.61464,79.295184,Gramakantam
280,9.453,31,316341.45,1616397.93,14.614677,79.294904,Gramakantam
280,9.453,32,316344.38,1616401.65,14.614711,79.294931,Gramakantam
280,9.453,33,316362.5,1616424.97,14.614923,79.295097,Gramakantam
280,9.453,34,316380.41,1616444.89,14.615104,79.295262,Gramakantam
280,9.453,35,316387.76,1616454,14.615187,79.29533,Gramakantam
280,9.453,36,316426.43,1616437.64,14.615041,79.29569,Gramakantam
280,9.453,37,316431.81,1616456.86,14.615215,79.295738,Gramakantam
280,9.453,38,316448.96,1616450.39,14.615158,79.295898,Gramakantam
363,2.298,1,316651.99,1615867.02,14.6099,79.297823,"Road,National Highways"
363,2.298,2,316648.59,1615819.7,14.609472,79.297794,"Road,National Highways"
363,2.298,3,316607,1615845.66,14.609704,79.297407,"Road,National Highways"
363,2.298,4,316441.63,1615942.03,14.610563,79.295865,"Road,National Highways"
363,2.298,5,316519.73,1615955.4,14.61069,79.296589,"Road,National Highways"
360,0.488,1,316781.57,1615734.84,14.608714,79.299035,"Road,Puntha/Bandi Jada/Kalibata"
360,0.488,2,316847.69,1615701.4,14.608416,79.299651,"Road,Puntha/Bandi Jada/Kalibata"
360,0.488,3,316899.54,1615675.18,14.608183,79.300134,"Road,Puntha/Bandi Jada/Kalibata"
360,0.488,4,316879.2,1615656.95,14.608017,79.299946,"Road,Puntha/Bandi Jada/Kalibata"
360,0.488,5,316780.91,1615729.42,14.608665,79.299029,"Road,Puntha/Bandi Jada/Kalibata"
8,0.703,1,316655.14,1617332,14.62314,79.29775,Grazing Ground/Topu/Mandabailu etc.
8,0.703,2,316673.8,1617379.49,14.62357,79.29792,Grazing Ground/Topu/Mandabailu etc.
8,0.703,3,316709.8,1617354.04,14.623343,79.298256,Grazing Ground/Topu/Mandabailu etc.
8,0.703,4,316700.68,1617298.85,14.622843,79.298175,Grazing Ground/Topu/Mandabailu etc.
8,0.703,5,316683.25,1617296.47,14.622821,79.298013,Grazing Ground/Topu/Mandabailu etc.
119,1.75,1,316190.16,1616782.87,14.618145,79.293473,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,2,316240.18,1616772.99,14.618059,79.293938,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,3,316288.4,1616763.46,14.617977,79.294386,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,4,316313.5,1616758.5,14.617934,79.294619,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,5,316335.5,1616795.51,14.618269,79.294821,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,6,316368.35,1616813.12,14.618431,79.295124,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,8,316401.11,1616806.94,14.618377,79.295429,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,9,316392.29,1616782.32,14.618154,79.295349,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,10,316384.55,1616784.68,14.618175,79.295277,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,11,316360.73,1616791.95,14.618239,79.295055,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,12,316351.34,1616770.33,14.618043,79.294969,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,13,316343.57,1616752.42,14.617881,79.294899,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,14,316336.54,1616736.23,14.617734,79.294834,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,15,316329.26,1616719.46,14.617582,79.294768,"Road,Puntha/Bandi Jada/Kalibata"
119,1.75,16,316250.37,1616725.31,14.617629,79.294035,"Road,Puntha/Bandi Jada/Kalibata"
10,0.396,1,316461.25,1617515.36,14.624784,79.295938,"Road,GP (Grama Panchyat) Road"
10,0.396,2,316503.17,1617493.92,14.624593,79.296328,"Road,GP (Grama Panchyat) Road"
10,0.396,3,316530.24,1617475.44,14.624428,79.296581,"Road,GP (Grama Panchyat) Road"
10,0.396,4,316565.9,1617439.35,14.624104,79.296914,"Road,GP (Grama Panchyat) Road"
10,0.396,5,316559.29,1617428.25,14.624003,79.296854,"Road,GP (Grama Panchyat) Road"
10,0.396,6,316554.32,1617436.81,14.62408,79.296807,"Road,GP (Grama Panchyat) Road"
10,0.396,7,316511.95,1617473.82,14.624412,79.296411,"Road,GP (Grama Panchyat) Road"
10,0.396,8,316488.43,1617489.21,14.624549,79.296192,"Road,GP (Grama Panchyat) Road"
10,0.396,9,316451.11,1617502.92,14.624671,79.295844,"Road,GP (Grama Panchyat) Road"
115,0.995,1,316582.64,1616827.05,14.618571,79.297112,"WaterBody,Canal"
115,0.995,2,316574.28,1616807.69,14.618396,79.297036,"WaterBody,Canal"
115,0.995,3,316503.7,1616807.38,14.618388,79.296381,"WaterBody,Canal"
115,0.995,4,316479.16,1616807.28,14.618386,79.296153,"WaterBody,Canal"
115,0.995,5,316457.88,1616807.18,14.618383,79.295956,"WaterBody,Canal"
115,0.995,6,316439.26,1616807.1,14.618381,79.295783,"WaterBody,Canal"
115,0.995,7,316423.03,1616807.03,14.61838,79.295632,"WaterBody,Canal"
115,0.995,8,316401.11,1616806.94,14.618377,79.295429,"WaterBody,Canal"
115,0.995,9,316408.19,1616839.51,14.618672,79.295492,"WaterBody,Canal"
115,0.995,10,316454.34,1616832.03,14.618608,79.295921,"WaterBody,Canal"
115,0.995,11,316480.24,1616828.42,14.618577,79.296162,"WaterBody,Canal"
90,0.109,1,316403.46,1616878.98,14.619029,79.295446,"Road,Puntha/Bandi Jada/Kalibata"
90,0.109,2,316408.19,1616839.51,14.618672,79.295492,"Road,Puntha/Bandi Jada/Kalibata"
90,0.109,3,316389.92,1616842.58,14.618699,79.295323,"Road,Puntha/Bandi Jada/Kalibata"
90,0.109,4,316392.75,1616863.1,14.618884,79.295347,"Road,Puntha/Bandi Jada/Kalibata"
76,0.063,1,316123.4,1616868.91,14.618918,79.292847,"WaterBody,Canal"
76,0.063,2,316112.01,1616868.26,14.618912,79.292741,"WaterBody,Canal"
76,0.063,3,316097.56,1616891.53,14.619121,79.292606,"WaterBody,Canal"
76,0.063,4,316109.17,1616890.6,14.619113,79.292713,"WaterBody,Canal"
60,1.124,1,315912.89,1617078.87,14.620802,79.290878,Gramakantam
60,1.124,2,315917.54,1617097.3,14.620969,79.29092,Gramakantam
60,1.124,3,315866.37,1617108.58,14.621067,79.290445,Gramakantam
60,1.124,4,315879.52,1617157.56,14.621511,79.290563,Gramakantam
60,1.124,5,315894.61,1617162.43,14.621556,79.290703,Gramakantam
60,1.124,6,315928.58,1617162.69,14.62156,79.291018,Gramakantam
60,1.124,7,315937.43,1617137.01,14.621329,79.291102,Gramakantam
60,1.124,8,315945.58,1617114.55,14.621126,79.291179,Gramakantam
60,1.124,9,315947.7,1617108.71,14.621074,79.291199,Gramakantam
60,1.124,10,315957.99,1617104.59,14.621037,79.291295,Gramakantam
60,1.124,11,315944.33,1617089.17,14.620897,79.29117,Gramakantam
361,1.448,1,316651.99,1615867.02,14.6099,79.297823,"Road,National Highways"
361,1.448,2,316692.69,1615827.52,14.609546,79.298203,"Road,National Highways"
361,1.448,3,316723.4,1615813.24,14.609419,79.298489,"Road,National Highways"
361,1.448,4,316778.14,1615796.14,14.609268,79.298998,"Road,National Highways"
361,1.448,5,316781.57,1615734.84,14.608714,79.299035,"Road,National Highways"
361,1.448,6,316714.5,1615777.64,14.609096,79.298409,"Road,National Highways"
361,1.448,7,316648.59,1615819.7,14.609472,79.297794,"Road,National Highways"
63,0.072,1,315945.58,1617114.55,14.621126,79.291179,"Road,Puntha/Bandi Jada/Kalibata"
63,0.072,2,315982.24,1617109.27,14.621081,79.29152,"Road,Puntha/Bandi Jada/Kalibata"
63,0.072,3,315985.31,1617100.35,14.621001,79.291549,"Road,Puntha/Bandi Jada/Kalibata"
63,0.072,4,315957.99,1617104.59,14.621037,79.291295,"Road,Puntha/Bandi Jada/Kalibata"
63,0.072,5,315947.7,1617108.71,14.621074,79.291199,"Road,Puntha/Bandi Jada/Kalibata"
117,1.531,1,316203.94,1616848.47,14.618739,79.293596,"WaterBody,Canal"
117,1.531,2,316252.52,1616846.93,14.618729,79.294047,"WaterBody,Canal"
117,1.531,3,316282.48,1616845.98,14.618722,79.294325,"WaterBody,Canal"
117,1.531,4,316311.42,1616845.06,14.618716,79.294594,"WaterBody,Canal"
117,1.531,5,316389.92,1616842.58,14.618699,79.295323,"WaterBody,Canal"
117,1.531,6,316408.19,1616839.51,14.618672,79.295492,"WaterBody,Canal"
117,1.531,7,316401.11,1616806.94,14.618377,79.295429,"WaterBody,Canal"
117,1.531,8,316368.35,1616813.12,14.618431,79.295124,"WaterBody,Canal"
117,1.531,10,316294.06,1616815.66,14.618449,79.294435,"WaterBody,Canal"
117,1.531,11,316246.53,1616817.28,14.61846,79.293993,"WaterBody,Canal"
117,1.531,12,316197.67,1616818.95,14.618472,79.29354,"WaterBody,Canal"
131,12.577,1,315813.62,1616833.51,14.618577,79.289974,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,2,315808.94,1616920.06,14.619359,79.289925,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,3,315826.61,1616903.23,14.619208,79.29009,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,4,315885.62,1616885.84,14.619055,79.290639,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,5,315945.85,1616880.88,14.619015,79.291198,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,6,316013.73,1616926.74,14.619434,79.291825,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,7,316027.55,1616907.73,14.619263,79.291955,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,8,316060.09,1616881.95,14.619032,79.292258,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,9,316150.99,1616639.6,14.616848,79.293119,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,10,316131.5,1616635.65,14.616811,79.292938,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,11,316095.75,1616629.34,14.616751,79.292607,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,12,316067.29,1616648.21,14.61692,79.292342,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,13,316001.71,1616691.71,14.617309,79.29173,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,14,315940.85,1616750.02,14.617832,79.291161,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,15,315902.99,1616756.32,14.617886,79.290809,"WaterBody,Vagu/Vanka/Yeru"
131,12.577,16,315861.17,1616765.92,14.61797,79.29042,"WaterBody,Vagu/Vanka/Yeru"
264,3.438,1,315776.45,1616401.81,14.614673,79.289659,"WaterBody,Canal"
264,3.438,2,315688.17,1616374.27,14.614419,79.288842,"WaterBody,Canal"
264,3.438,3,315612.46,1616400.69,14.614652,79.288138,"WaterBody,Canal"
264,3.438,4,315604.59,1616378.4,14.61445,79.288066,"WaterBody,Canal"
264,3.438,5,315535.67,1616401.6,14.614655,79.287425,"WaterBody,Canal"
264,3.438,6,315614.96,1616489.44,14.615454,79.288155,"WaterBody,Canal"
264,3.438,7,315626.39,1616473.81,14.615314,79.288262,"WaterBody,Canal"
264,3.438,8,315711.53,1616445.26,14.615062,79.289054,"WaterBody,Canal"
394,0.28,1,315950.05,1615630.54,14.607715,79.291325,"WaterBody,Tank/Cheruvu/Kunta"
394,0.28,2,316031.55,1615671.11,14.608087,79.292078,"WaterBody,Tank/Cheruvu/Kunta"
394,0.28,3,316025.16,1615652.73,14.607921,79.29202,"WaterBody,Tank/Cheruvu/Kunta"
394,0.28,4,316014.4,1615635.9,14.607768,79.291921,"WaterBody,Tank/Cheruvu/Kunta"
429,0.129,1,316617.27,1615515.57,14.606721,79.297525,"WaterBody,Canal"
429,0.129,2,316655.66,1615491.95,14.60651,79.297883,"WaterBody,Canal"
429,0.129,3,316637.04,1615476.37,14.606368,79.297711,"WaterBody,Canal"
429,0.129,4,316636.95,1615476.3,14.606368,79.29771,"WaterBody,Canal"
382,0.122,1,316639.89,1615608.2,14.60756,79.297728,"WaterBody,Canal"
382,0.122,2,316607.99,1615628.38,14.60774,79.297431,"WaterBody,Canal"
382,0.122,3,316609.33,1615637.15,14.607819,79.297443,"WaterBody,Canal"
382,0.122,4,316613.69,1615655.25,14.607983,79.297482,"WaterBody,Canal"
495,0.567,1,316522.53,1615684.37,14.60824,79.296634,"WaterBody,Canal"
495,0.567,2,316428.87,1615744.51,14.608777,79.295761,"WaterBody,Canal"
495,0.567,3,316475.66,1615746.81,14.608801,79.296195,"WaterBody,Canal"
495,0.567,4,316519.74,1615721.36,14.608574,79.296605,"WaterBody,Canal"
385,0.554,1,316310.81,1615724.02,14.608584,79.294666,"WaterBody,Canal"
385,0.554,2,316381.37,1615676.97,14.608164,79.295324,"WaterBody,Canal"
385,0.554,3,316290.97,1615673.71,14.608128,79.294486,"WaterBody,Canal"
420,3.656,1,316051.48,1615638.98,14.607798,79.292265,"WaterBody,Vagu/Vanka/Yeru"
420,3.656,2,316091.2,1615644.25,14.607848,79.292634,"WaterBody,Vagu/Vanka/Yeru"
420,3.656,3,316118.64,1615654.88,14.607946,79.292888,"WaterBody,Vagu/Vanka/Yeru"
420,3.656,4,316108.51,1615663.99,14.608028,79.292793,"WaterBody,Vagu/Vanka/Yeru"
420,3.656,5,316290.97,1615673.71,14.608128,79.294486,"WaterBody,Vagu/Vanka/Yeru"
420,3.656,6,316276.55,1615637.15,14.607797,79.294354,"WaterBody,Vagu/Vanka/Yeru"
420,3.656,7,316197.21,1615647.86,14.607888,79.293617,"WaterBody,Vagu/Vanka/Yeru"
420,3.656,8,316177.32,1615650.81,14.607914,79.293432,"WaterBody,Vagu/Vanka/Yeru"
420,3.656,9,316165.9,1615591.76,14.607379,79.293331,"WaterBody,Vagu/Vanka/Yeru"
420,3.656,10,316122.45,1615556.57,14.607058,79.29293,"WaterBody,Vagu/Vanka/Yeru"
420,3.656,11,316019.8,1615564.86,14.607126,79.291977,"WaterBody,Vagu/Vanka/Yeru"
386,3.142,1,316287.86,1615740.65,14.608733,79.294452,"WaterBody,Canal"
386,3.142,2,316310.81,1615724.02,14.608584,79.294666,"WaterBody,Canal"
386,3.142,3,316290.97,1615673.71,14.608128,79.294486,"WaterBody,Canal"
386,3.142,4,316108.51,1615663.99,14.608028,79.292793,"WaterBody,Canal"
386,3.142,5,316078.31,1615691.18,14.608272,79.292511,"WaterBody,Canal"
386,3.142,6,316155.55,1615731.19,14.608638,79.293225,"WaterBody,Canal"
386,3.142,7,316164.15,1615731.42,14.608641,79.293305,"WaterBody,Canal"
389,0.028,1,316067.38,1615701.12,14.608361,79.292409,"WaterBody,Tank/Cheruvu/Kunta"
389,0.028,2,316078.31,1615691.18,14.608272,79.292511,"WaterBody,Tank/Cheruvu/Kunta"
389,0.028,4,316063.96,1615683.75,14.608204,79.292378,"WaterBody,Tank/Cheruvu/Kunta"
374,1.078,1,316072.85,1615728.95,14.608613,79.292457,"Road,Puntha/Bandi Jada/Kalibata"
374,1.078,2,316071.23,1615728.9,14.608612,79.292442,"Road,Puntha/Bandi Jada/Kalibata"
374,1.078,3,316041.23,1615732.26,14.60864,79.292164,"Road,Puntha/Bandi Jada/Kalibata"
374,1.078,4,316050.56,1615791.62,14.609177,79.292246,"Road,Puntha/Bandi Jada/Kalibata"
374,1.078,5,316051.24,1615795.98,14.609217,79.292252,"Road,Puntha/Bandi Jada/Kalibata"
374,1.078,6,316066.04,1615859.89,14.609796,79.292385,"Road,Puntha/Bandi Jada/Kalibata"
374,1.078,7,316098.81,1615861.04,14.609808,79.292689,"Road,Puntha/Bandi Jada/Kalibata"
391,0.401,1,316041.23,1615732.26,14.60864,79.292164,"WaterBody,Tank/Cheruvu/Kunta"
391,0.401,2,316067.38,1615701.12,14.608361,79.292409,"WaterBody,Tank/Cheruvu/Kunta"
391,0.401,3,316063.96,1615683.75,14.608204,79.292378,"WaterBody,Tank/Cheruvu/Kunta"
391,0.401,4,316059.81,1615661.4,14.608001,79.292341,"WaterBody,Tank/Cheruvu/Kunta"
391,0.401,5,316058.85,1615656.23,14.607954,79.292332,"WaterBody,Tank/Cheruvu/Kunta"
391,0.401,6,316031.55,1615671.11,14.608087,79.292078,"WaterBody,Tank/Cheruvu/Kunta"
432,0.259,1,316108.51,1615663.99,14.608028,79.292793,"WaterBody,Tank/Cheruvu/Kunta"
432,0.259,2,316118.64,1615654.88,14.607946,79.292888,"WaterBody,Tank/Cheruvu/Kunta"
432,0.259,3,316091.2,1615644.25,14.607848,79.292634,"WaterBody,Tank/Cheruvu/Kunta"
432,0.259,4,316051.48,1615638.98,14.607798,79.292265,"WaterBody,Tank/Cheruvu/Kunta"
432,0.259,5,316058.85,1615656.23,14.607954,79.292332,"WaterBody,Tank/Cheruvu/Kunta"
432,0.259,6,316059.81,1615661.4,14.608001,79.292341,"WaterBody,Tank/Cheruvu/Kunta"
390,0.209,1,316078.31,1615691.18,14.608272,79.292511,"WaterBody,Tank/Cheruvu/Kunta"
390,0.209,2,316108.51,1615663.99,14.608028,79.292793,"WaterBody,Tank/Cheruvu/Kunta"
390,0.209,3,316059.81,1615661.4,14.608001,79.292341,"WaterBody,Tank/Cheruvu/Kunta"
390,0.209,4,316063.96,1615683.75,14.608204,79.292378,"WaterBody,Tank/Cheruvu/Kunta"
387,0.432,1,316078.31,1615691.18,14.608272,79.292511,"WaterBody,Canal"
387,0.432,2,316067.38,1615701.12,14.608361,79.292409,"WaterBody,Canal"
387,0.432,3,316072.85,1615728.95,14.608613,79.292457,"WaterBody,Canal"
387,0.432,4,316155.55,1615731.19,14.608638,79.293225,"WaterBody,Canal"
388,0.11,1,316067.38,1615701.12,14.608361,79.292409,"WaterBody,Canal"
388,0.11,2,316041.23,1615732.26,14.60864,79.292164,"WaterBody,Canal"
388,0.11,3,316071.23,1615728.9,14.608612,79.292442,"WaterBody,Canal"
388,0.11,4,316072.85,1615728.95,14.608613,79.292457,"WaterBody,Canal"
395,0.938,1,315950.05,1615630.54,14.607715,79.291325,"WaterBody,Tank/Cheruvu/Kunta"
395,0.938,2,315900.88,1615626.45,14.607675,79.290869,"WaterBody,Tank/Cheruvu/Kunta"
395,0.938,3,315884.07,1615637.99,14.607778,79.290712,"WaterBody,Tank/Cheruvu/Kunta"
395,0.938,4,315887.32,1615663.61,14.60801,79.29074,"WaterBody,Tank/Cheruvu/Kunta"
395,0.938,5,316031.55,1615671.11,14.608087,79.292078,"WaterBody,Tank/Cheruvu/Kunta"
396,3.335,1,315906.15,1615781.16,14.609073,79.290907,"WaterBody,Tank/Cheruvu/Kunta"
396,3.335,2,316034.38,1615745.46,14.608759,79.292099,"WaterBody,Tank/Cheruvu/Kunta"
396,3.335,3,316041.23,1615732.26,14.60864,79.292164,"WaterBody,Tank/Cheruvu/Kunta"
396,3.335,4,316031.55,1615671.11,14.608087,79.292078,"WaterBody,Tank/Cheruvu/Kunta"
396,3.335,5,315887.32,1615663.61,14.60801,79.29074,"WaterBody,Tank/Cheruvu/Kunta"
122,0.468,1,316145.87,1616845.34,14.618707,79.293057,"WaterBody,Canal"
122,0.468,3,316203.94,1616848.47,14.618739,79.293596,"WaterBody,Canal"
122,0.468,4,316197.67,1616818.95,14.618472,79.29354,"WaterBody,Canal"
122,0.468,5,316157.31,1616818.95,14.618469,79.293165,"WaterBody,Canal"
122,0.468,6,316145.6,1616814.46,14.618428,79.293057,"WaterBody,Canal"
122,0.468,7,316125.62,1616841.74,14.618673,79.292869,"WaterBody,Canal"
122,0.468,8,316137.69,1616846.08,14.618713,79.292981,"WaterBody,Canal"
170,1.458,1,316232.77,1616511.82,14.615699,79.293887,"Road,National Highways"
170,1.458,2,316190.4,1616508.07,14.615662,79.293494,"Road,National Highways"
170,1.458,3,316176.64,1616552.63,14.616064,79.293363,"Road,National Highways"
170,1.458,4,316169.63,1616574.24,14.616258,79.293297,"Road,National Highways"
170,1.458,5,316150.99,1616639.6,14.616848,79.293119,"Road,National Highways"
170,1.458,6,316193.95,1616646.72,14.616915,79.293517,"Road,National Highways"
170,1.458,7,316210.2,1616587.07,14.616377,79.293672,"Road,National Highways"
170,1.458,8,316223.13,1616544.77,14.615996,79.293795,"Road,National Highways"
204,1.646,1,316279.15,1616353.03,14.614267,79.294328,"Road,National Highways"
204,1.646,2,316240.65,1616345.34,14.614195,79.293972,"Road,National Highways"
204,1.646,3,316233.8,1616377.45,14.614484,79.293906,"Road,National Highways"
204,1.646,4,316215.36,1616431.08,14.614968,79.293731,"Road,National Highways"
204,1.646,5,316192.41,1616501.56,14.615603,79.293513,"Road,National Highways"
204,1.646,6,316190.4,1616508.07,14.615662,79.293494,"Road,National Highways"
204,1.646,7,316232.77,1616511.82,14.615699,79.293887,"Road,National Highways"
204,1.646,8,316239,1616490.55,14.615507,79.293946,"Road,National Highways"
204,1.646,9,316263.37,1616412.61,14.614804,79.294178,"Road,National Highways"
204,1.646,10,316275.31,1616364.43,14.61437,79.294292,"Road,National Highways"
327,0.991,1,316359.05,1616084.06,14.611841,79.295089,"Road,National Highways"
327,0.991,2,316326.83,1616069.51,14.611708,79.294791,"Road,National Highways"
327,0.991,3,316302.63,1616110.09,14.612073,79.294563,"Road,National Highways"
327,0.991,4,316282.66,1616161.79,14.612539,79.294374,"Road,National Highways"
327,0.991,5,316311.34,1616192.96,14.612822,79.294638,"Road,National Highways"
327,0.991,6,316313.19,1616194.08,14.612833,79.294656,"Road,National Highways"
327,0.991,7,316319.95,1616171.95,14.612633,79.29472,"Road,National Highways"
327,0.991,8,316329.6,1616140.34,14.612348,79.294812,"Road,National Highways"
327,0.991,9,316335.68,1616120.42,14.612168,79.294869,"Road,National Highways"
327,0.991,10,316349.08,1616099.57,14.611981,79.294995,"Road,National Highways"
399,3.066,1,315746.38,1615732.88,14.608626,79.289427,"WaterBody,Tank/Cheruvu/Kunta"
399,3.066,2,315887.32,1615663.61,14.60801,79.29074,"WaterBody,Tank/Cheruvu/Kunta"
399,3.066,3,315884.07,1615637.99,14.607778,79.290712,"WaterBody,Tank/Cheruvu/Kunta"
399,3.066,4,315852.4,1615645.86,14.607847,79.290417,"WaterBody,Tank/Cheruvu/Kunta"
399,3.066,5,315833.2,1615507.04,14.606591,79.290249,"WaterBody,Tank/Cheruvu/Kunta"
399,3.066,6,315817.17,1615506.98,14.606589,79.2901,"WaterBody,Tank/Cheruvu/Kunta"
399,3.066,7,315810.02,1615645.91,14.607844,79.290024,"WaterBody,Tank/Cheruvu/Kunta"
399,3.066,8,315795.89,1615651.03,14.60789,79.289892,"WaterBody,Tank/Cheruvu/Kunta"
399,3.066,9,315769.74,1615651.87,14.607895,79.28965,"WaterBody,Tank/Cheruvu/Kunta"
399,3.066,10,315729.56,1615642.88,14.607811,79.289277,"WaterBody,Tank/Cheruvu/Kunta"
399,3.066,11,315720.55,1615641.93,14.607802,79.289194,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,1,315720.55,1615641.93,14.607802,79.289194,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,2,315729.56,1615642.88,14.607811,79.289277,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,3,315769.74,1615651.87,14.607895,79.28965,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,4,315795.89,1615651.03,14.60789,79.289892,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,5,315810.02,1615645.91,14.607844,79.290024,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,6,315817.17,1615506.98,14.606589,79.2901,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,7,315833.2,1615507.04,14.606591,79.290249,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,8,315852.4,1615645.86,14.607847,79.290417,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,9,315884.07,1615637.99,14.607778,79.290712,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,10,315878.62,1615594.98,14.607389,79.290664,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,11,315857.27,1615534.05,14.606837,79.29047,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,12,315759.71,1615357.73,14.605236,79.289577,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,13,315717.25,1615376.63,14.605404,79.289182,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,14,315600.27,1615338.16,14.605049,79.288099,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,15,315648.97,1615465.07,14.606199,79.288542,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,16,315655.82,1615482.91,14.606361,79.288604,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,17,315700.1,1615555.66,14.607021,79.28901,"WaterBody,Tank/Cheruvu/Kunta"
398,10.674,18,315706.98,1615566.97,14.607124,79.289073,"WaterBody,Tank/Cheruvu/Kunta"
412,3.93,1,315720.55,1615641.93,14.607802,79.289194,"WaterBody,Tank/Cheruvu/Kunta"
412,3.93,3,315695.48,1615640.55,14.607788,79.288961,"WaterBody,Tank/Cheruvu/Kunta"
412,3.93,4,315662.55,1615608.98,14.6075,79.288658,"WaterBody,Tank/Cheruvu/Kunta"
412,3.93,5,315646.7,1615589.36,14.607322,79.288512,"WaterBody,Tank/Cheruvu/Kunta"
412,3.93,6,315626.59,1615581.71,14.607252,79.288326,"WaterBody,Tank/Cheruvu/Kunta"
